key_mlbam,metric,age,value
686555,OPS,27,0.7788702312564443
575929,OPS,24,0.8449856974591956
575929,OPS,25,0.8546456370085539
575929,OPS,26,0.7297787534837374
575929,OPS,27,0.8878565607171964
575929,OPS,29,0.7778011720531985
575929,OPS,30,0.8154221292054968
575929,OPS,31,0.8255893147678686
575929,OPS,32,0.8483268063624047
575929,OPS,33,0.7909672960093128
661388,OPS,24,0.859711428207415
661388,OPS,25,0.8246205221615057
661388,OPS,26,0.830789222905657
661388,OPS,27,0.7543767460066382
681297,OPS,24,0.7677494025484124
681297,OPS,25,0.6547655453618757
641487,OPS,24,0.6839915919902644
641487,OPS,25,0.6744421906693712
641487,OPS,26,0.7146059900997094
641487,OPS,27,0.6753416121136586
641487,OPS,28,0.8177298062461293
641487,OPS,29,0.6251979727589484
641487,OPS,30,0.7220272904483431
686611,OPS,23,0.6310389417675365
630105,OPS,27,0.800474940632421
630105,OPS,28,0.7219841549780237
630105,OPS,29,0.6892677191803829
630105,OPS,30,0.7135676388342496
630105,OPS,31,0.7437549721559268
691718,OPS,22,0.6704782538918311
691718,OPS,23,0.7675929372200269
665833,OPS,23,0.7437798662660786
665833,OPS,25,0.7730413288938125
665833,OPS,26,0.6757134382415386
680779,OPS,23,0.6530718954248366
680779,OPS,25,0.5115907274180655
682829,OPS,21,0.7102632980010648
682829,OPS,22,0.8094905011051734
682829,OPS,23,0.7765761216909917
676356,OPS,25,0.6091030789825971
646240,OPS,20,0.8194819819819821
646240,OPS,21,0.7312925170068028
646240,OPS,22,0.915781605875466
646240,OPS,23,0.7932424916573971
646240,OPS,24,0.8904807045440646
646240,OPS,25,0.8790269096458021
646240,OPS,26,0.850609756097561
646240,OPS,27,0.8705997939941368
646240,OPS,28,0.8511490317579768
650490,OPS,27,0.8156276694608979
650490,OPS,29,0.7401466817721066
650490,OPS,30,0.8242666727287883
650490,OPS,31,0.9319047619047618
650490,OPS,32,0.7552392148113826
650490,OPS,33,0.8475811062542651
673237,OPS,24,0.8457204767063922
673237,OPS,25,0.7657429269707137
673237,OPS,26,0.7009247870256481
693307,OPS,26,0.752210433244916
691176,OPS,22,0.7194537745718848
643289,OPS,27,0.5646655985926554
643289,OPS,28,0.7200779930711513
643289,OPS,29,0.6571671056482294
643289,OPS,30,0.6436211450722102
677649,OPS,23,0.6426573426573426
677649,OPS,24,0.7675506669365904
677649,OPS,25,0.6086148206336737
677649,OPS,26,0.5587379727008279
680776,OPS,25,0.6452563088015475
680776,OPS,26,0.8281880986550079
680776,OPS,27,0.83376513154956
680776,OPS,28,0.7743095845903922
702332,OPS,25,0.7205128777894432
669364,OPS,24,0.8199925028114456
669364,OPS,25,0.6954736440030558
663743,OPS,25,0.6958717357910906
663743,OPS,26,0.5618197278911565
663743,OPS,27,0.5773281596452329
663743,OPS,28,0.6444571865443425
664034,OPS,26,0.8125259329112219
664034,OPS,27,0.7738069819579374
664034,OPS,28,0.7031112705101766
664034,OPS,29,0.6700173648371803
664034,OPS,30,0.6807685236256664
518692,OPS,21,0.7947929451025277
518692,OPS,22,0.7958781362007168
518692,OPS,23,0.896773895706318
518692,OPS,24,0.8468782285762153
518692,OPS,25,0.8412162162162162
518692,OPS,26,0.9684720109168327
518692,OPS,27,0.9890873717721966
518692,OPS,28,0.8924074099504264
518692,OPS,29,0.9381420590428056
518692,OPS,30,1.1020189769565527
518692,OPS,31,0.8961390887290168
518692,OPS,32,0.9182175695136812
518692,OPS,33,0.9763080363863144
518692,OPS,34,0.8537577068560653
518692,OPS,35,0.8686247174509196
671289,OPS,25,0.6264752791068581
671289,OPS,26,0.7152027994670054
686217,OPS,24,0.654582699523375
686217,OPS,25,0.7562399979350576
670770,OPS,26,0.7495090439276486
670770,OPS,27,0.8194028957759962
670770,OPS,28,0.6902058937457167
670770,OPS,29,0.7424086797075315
666969,OPS,28,0.7405626179499809
666969,OPS,29,0.756046140105916
666969,OPS,30,0.8356397536777285
666969,OPS,31,0.6841444270015699
666969,OPS,32,0.6650440451593596
671277,OPS,21,0.6863205928772387
671277,OPS,22,0.7035460992907802
671277,OPS,23,0.6883217755700977
671277,OPS,24,0.7621818181818182
671277,OPS,25,0.7008586299320576
672580,OPS,23,0.680715819133235
672580,OPS,24,0.6135243953585908
672580,OPS,25,0.8001723766429649
680869,OPS,23,0.8403703703703703
680869,OPS,24,0.6323936264646703
665926,OPS,23,0.8371003561392589
665926,OPS,24,0.7122892244869222
665926,OPS,25,0.6380353399221323
665926,OPS,26,0.5983959957711114
502671,OPS,24,0.8497272287367674
502671,OPS,25,0.9520591915055128
502671,OPS,26,0.9376613948664765
502671,OPS,27,1.0048234044391586
502671,OPS,28,0.8992851114774689
502671,OPS,29,0.9663384721682429
502671,OPS,30,0.9218531635407768
502671,OPS,31,0.8213001280914376
502671,OPS,33,0.8793391901562388
502671,OPS,34,0.9812381038702076
502671,OPS,35,0.8098540307474471
502671,OPS,36,0.7155618338256068
502671,OPS,37,0.7305466015042805
693304,OPS,25,0.7092095198233435
693304,OPS,26,0.6612243322525861
696100,OPS,24,0.644740182802979
696100,OPS,25,0.8433410094031856
669357,OPS,22,0.7208141884645345
669357,OPS,23,0.8054187192118227
669357,OPS,24,0.6711442786069652
669357,OPS,25,0.6663902708678828
682985,OPS,21,0.6822762903390003
682985,OPS,22,0.7956476393976394
682985,OPS,23,0.8267145958404802
682985,OPS,24,0.8063104325699746
663757,OPS,23,0.8078139534883721
663757,OPS,24,0.7404161111385446
663757,OPS,25,0.6257961032221542
663757,OPS,26,0.6663578212831944
663757,OPS,28,0.8112391730020139
665489,OPS,20,0.771711055950624
665489,OPS,21,0.7907565685343463
665489,OPS,22,1.0021395092886012
665489,OPS,23,0.8181507366327138
665489,OPS,24,0.7880963747430365
665489,OPS,25,0.9398139521884141
665489,OPS,26,0.8477753919904125
666152,OPS,26,0.6973969398484946
664023,OPS,22,0.8422034170209352
664023,OPS,23,0.761082586663982
664023,OPS,26,0.7571102907058846
664023,OPS,27,0.7814442420628762
664023,OPS,28,0.7913818054793154
664023,OPS,29,0.7820684637257813
664023,OPS,30,0.7624182564738753
547180,OPS,19,0.816615182468841
547180,OPS,20,0.8542701092353525
547180,OPS,21,0.7676832096474954
547180,OPS,22,1.1089970475502886
547180,OPS,23,0.8139172040773872
547180,OPS,24,1.0078397212543555
547180,OPS,25,0.8891693917593197
547180,OPS,26,0.8820326214347495
547180,OPS,28,1.0435648186286626
547180,OPS,29,0.8773632787717294
547180,OPS,30,0.9000048091951812
547180,OPS,31,0.8984704184704185
547180,OPS,32,0.8439224998279303
671739,OPS,21,0.853129117259552
671739,OPS,22,0.8080827413596379
671739,OPS,23,0.7224371373307543
671739,OPS,24,0.6776111426567353
641680,OPS,26,0.5979271857560456
641680,OPS,27,0.6967925561029009
641680,OPS,28,0.7550020309490428
641680,OPS,29,0.6023144265626594
641680,OPS,30,0.6024789029535864
683002,OPS,22,0.8140445567294441
683002,OPS,23,0.8929664216173256
683002,OPS,24,0.787169186453583
681715,OPS,25,0.784438775510204
606192,OPS,25,0.7705906454359946
606192,OPS,26,0.7784565451087406
606192,OPS,28,0.8698548510313217
606192,OPS,29,0.8068698143951454
606192,OPS,30,0.7405097345132743
606192,OPS,31,0.8403266230091357
606192,OPS,32,0.7384154114077452
671056,OPS,24,0.8000406215090891
671056,OPS,25,0.8372508591065293
689414,OPS,26,0.6926387721428349
663538,OPS,25,0.736449289640779
663538,OPS,26,0.729309375830388
663538,OPS,27,0.7082656502136374
663538,OPS,28,0.7391363623501933
687462,OPS,26,0.7898822098457206
687462,OPS,27,0.7868639875939146
656555,OPS,25,0.8499817797140231
656555,OPS,26,0.8185395922238028
656555,OPS,28,0.8636487607861798
656555,OPS,29,0.7941394517976109
656555,OPS,31,0.7216208618937445
656555,OPS,32,0.7480876824897281
691781,OPS,22,0.5736638979780183
592450,OPS,25,1.049135181617303
592450,OPS,26,0.9194113013798535
592450,OPS,27,0.9208484589650509
592450,OPS,29,0.9164641677437886
592450,OPS,30,1.1108204036101816
592450,OPS,31,1.0191925561914734
592450,OPS,32,1.159289220488731
592450,OPS,33,1.1441692823250458
666397,OPS,24,0.8394152624921856
666397,OPS,25,0.6156670746634028
673962,OPS,25,0.7810903034488361
673962,OPS,27,0.6835835681399258
690993,OPS,22,0.6891974792259217
690993,OPS,23,0.7463768115942029
608348,OPS,24,0.8256522118488788
608348,OPS,26,0.75380259492743
608348,OPS,27,0.6168707337503787
608348,OPS,29,0.6867645219605927
608348,OPS,30,0.7607258495387804
701762,OPS,22,1.0022443403590944
680757,OPS,24,0.7722862696471061
680757,OPS,25,0.710212790143536
680757,OPS,26,0.7930297397769517
680757,OPS,27,0.7048347826086956
669127,OPS,25,0.6808400891031259
669127,OPS,26,0.7385969819882823
669127,OPS,27,0.861430337529764
694671,OPS,22,0.7397847760152262
694671,OPS,23,0.7752973800576024
663616,OPS,24,0.6722591362126246
663616,OPS,27,0.7713028169014085
663616,OPS,28,0.7269000835973558
686797,OPS,24,0.6542398372875016
808982,OPS,26,0.7345334568187081
668904,OPS,24,0.9207720340126873
668904,OPS,25,0.7474394099051633
668904,OPS,26,0.6711762842510955
695734,OPS,22,0.845147238661418
596019,OPS,21,0.8349924585218703
596019,OPS,22,0.7937270861899621
596019,OPS,23,0.8424236978464672
596019,OPS,24,0.8706627628644013
596019,OPS,25,0.8537698402536275
596019,OPS,26,0.7498407034535491
596019,OPS,27,0.7338982471725835
596019,OPS,28,0.7877332613876523
596019,OPS,29,0.8063442092588026
596019,OPS,30,0.8439767779390421
596019,OPS,31,0.8114669246173166
672640,OPS,25,0.6903962738855336
672640,OPS,26,0.6723608635373342
664040,OPS,24,0.8499049508223819
664040,OPS,26,0.8632018843552921
664040,OPS,27,0.6912494000959846
664040,OPS,28,0.7709524736573139
664040,OPS,29,0.7833155080213904
664040,OPS,30,0.7847316591230904
666139,OPS,25,0.8353293413173652
666139,OPS,26,0.6932604255879834
666139,OPS,27,0.6495717544104641
663993,OPS,25,0.7714195428334927
663993,OPS,26,0.8505510020000784
663993,OPS,27,0.7746224382111153
663993,OPS,28,0.7622965148038894
663993,OPS,29,0.6885422368180989
664770,OPS,30,0.7297222953093979
592518,OPS,20,0.7456214831243437
592518,OPS,21,0.755056296914095
592518,OPS,22,0.8610194572759813
592518,OPS,23,0.8762033045977011
592518,OPS,24,0.7815734989648033
592518,OPS,25,0.9046883647854885
592518,OPS,26,0.7960114121652444
592518,OPS,27,0.9504358830146232
592518,OPS,28,0.8362367021276595
592518,OPS,29,0.8976014958413033
592518,OPS,30,0.7817143312404433
592518,OPS,31,0.7972142596754778
592518,OPS,32,0.7949708612130368
663968,OPS,29,0.6981120074016249
700932,OPS,24,0.7679368513843812
805300,OPS,24,0.8417167627693943
669016,OPS,23,0.6725345199921471
669016,OPS,24,0.6791937875916618
669016,OPS,25,0.8294706859220954
669016,OPS,26,0.7470813397129187
669016,OPS,27,0.7853145231544444
606466,OPS,21,0.7528468921815301
606466,OPS,22,0.6099114816810078
606466,OPS,23,0.7397168732964037
606466,OPS,24,0.7681446791550419
606466,OPS,25,0.9808021671722655
606466,OPS,27,0.9093582887700535
606466,OPS,28,0.7272925955066002
606466,OPS,29,0.8435230498850885
606466,OPS,30,0.9317365024912194
606466,OPS,31,0.8925659472422063
682657,OPS,23,0.6280554593369969
668885,OPS,25,0.6695783892956324
686681,OPS,25,0.654754164973588
686681,OPS,26,0.7425804914573548
686681,OPS,27,0.5810930412656268
691723,OPS,23,0.6871524275109283
664983,OPS,24,0.7686716191389089
664983,OPS,25,0.6442687747035574
664983,OPS,26,0.7494320805245176
664983,OPS,27,0.5912355366405107
656716,OPS,28,0.6536186848436247
656716,OPS,29,0.6136234136234137
656716,OPS,30,0.7713864306784661
680574,OPS,23,0.8641694143240763
680574,OPS,25,0.6427888228462116
641857,OPS,24,0.7789962825278811
641857,OPS,26,0.7794005491153142
641857,OPS,27,0.7406218236741363
641857,OPS,28,0.7527996896417949
641857,OPS,29,0.7218642770742304
641857,OPS,30,0.6934261786142942
643446,OPS,26,0.8522586520947176
643446,OPS,27,0.915852266832659
643446,OPS,29,0.679352453234085
643446,OPS,30,0.8360371666926804
643446,OPS,31,0.711111111111111
643446,OPS,32,0.6922895885911149
643446,OPS,33,0.745810177617958
678554,OPS,24,0.6200757575757576
805367,OPS,23,0.6486852589641434
701538,OPS,21,0.8259762308998302
701538,OPS,22,0.774245567710298
655316,OPS,26,0.677676460655184
666160,OPS,25,0.8016783968622141
666160,OPS,26,0.6456522800507762
666160,OPS,27,0.8242900126953028
695657,OPS,23,0.8403658283101226
672515,OPS,23,0.7470983176416114
672515,OPS,24,0.7336042221288123
672515,OPS,25,0.7859638054513803
656775,OPS,26,0.8778563777008781
656775,OPS,27,0.7213461765400047
656775,OPS,28,0.7211513186716901
656775,OPS,29,0.7102834541858932
656775,OPS,30,0.6897944966910484
571970,OPS,27,0.9731308718650491
571970,OPS,28,0.888914841917007
571970,OPS,29,0.7198077228666773
571970,OPS,30,0.8954062211104465
571970,OPS,31,0.7128242294781812
571970,OPS,32,0.8084370677731674
571970,OPS,33,0.8520326608199766
571970,OPS,34,0.8459372220941339
647304,OPS,22,0.7185742417158967
647304,OPS,24,0.700346450178396
647304,OPS,25,0.7713929213513295
647304,OPS,26,0.8424734066326987
647304,OPS,27,0.7761033792746812
647304,OPS,28,0.8155801104972376
687263,OPS,22,0.6850894590260781
687263,OPS,23,0.7605301805526417
687263,OPS,24,0.7929441653675154
607043,OPS,25,0.8864173015907276
607043,OPS,28,0.8379647435897436
607043,OPS,29,0.7999227997941327
607043,OPS,30,0.8289181251736317
607043,OPS,31,0.726599625435517
607043,OPS,32,0.7602325867424511
681393,OPS,25,0.6887707882107111
656811,OPS,25,0.6499835201054713
656811,OPS,27,0.6363606032296811
656811,OPS,29,0.8012946716857507
656811,OPS,30,0.7606446660147503
656811,OPS,31,0.8025176842889055
681351,OPS,24,0.7124487596119555
681351,OPS,25,0.6289361702127659
660271,OPS,23,0.9250729156190285
660271,OPS,24,0.8479979314420805
660271,OPS,26,0.9646357349559804
660271,OPS,27,0.8746271869138762
660271,OPS,28,1.0663814537053973
660271,OPS,29,1.0363363052042298
660271,OPS,30,1.013655398160167
621566,OPS,24,0.7882967607105538
621566,OPS,25,0.8955189420176305
621566,OPS,26,0.7340136054421769
621566,OPS,27,0.9112940341095872
621566,OPS,28,0.8020223696189361
621566,OPS,29,0.9925073099415205
621566,OPS,30,0.7895133819951339
621566,OPS,31,0.8499964584218728
687401,OPS,25,0.7264674302075877
687401,OPS,26,0.5930212765957448
542303,OPS,22,0.6925391849529781
542303,OPS,23,0.7718607206894557
542303,OPS,24,0.6911345734875147
542303,OPS,25,0.7731473825947275
542303,OPS,26,0.9236762631929212
542303,OPS,27,0.7583485423962906
542303,OPS,28,0.8000338009126247
542303,OPS,29,1.0666765227675932
542303,OPS,31,0.6869276931470057
542303,OPS,32,0.9047743498215196
542303,OPS,33,0.9246616801418133
542303,OPS,34,0.7557406268566484
681624,OPS,23,0.7123777550722523
681624,OPS,24,0.7737736660929432
680700,OPS,27,0.6642135642135643
670623,OPS,23,0.7395072594777616
670623,OPS,24,0.8398188885566613
670623,OPS,25,0.739322783243433
670623,OPS,26,0.8092701311879393
686469,OPS,24,0.832162738671245
686469,OPS,25,0.7615537615537615
686469,OPS,26,0.7602118940675494
686469,OPS,27,0.7976209028102437
592626,OPS,23,0.7631503716409377
592626,OPS,24,0.8466528389940369
592626,OPS,25,0.7378627564386078
592626,OPS,26,0.8427859556675641
592626,OPS,27,0.8762991785559879
592626,OPS,29,0.7316827316827317
592626,OPS,30,0.8744013613710951
592626,OPS,31,0.7644364114360828
592626,OPS,32,0.9077628997238301
592626,OPS,33,0.613547788431797
665161,OPS,24,0.7149123110929412
665161,OPS,25,0.7050920194767683
665161,OPS,26,0.7012611234062656
665161,OPS,27,0.8401420626782332
672724,OPS,25,0.4734848484848485
672695,OPS,22,0.5470170400517287
672695,OPS,23,0.7121527121527123
672695,OPS,24,0.7177192613534584
672695,OPS,25,0.8513565016091694
521692,OPS,22,0.7984570877531341
521692,OPS,23,0.7566616582852937
521692,OPS,24,0.6918930647389998
521692,OPS,25,0.7059013836529391
521692,OPS,26,0.7252889782072661
521692,OPS,27,0.7918808993937534
521692,OPS,28,0.7131127450980392
521692,OPS,31,0.8593378607809847
521692,OPS,32,0.7569232961968786
521692,OPS,33,0.7143206287544539
521692,OPS,34,0.78619334010258
521692,OPS,35,0.7292601985896042
678882,OPS,23,0.6638710844619042
678882,OPS,24,0.7084399618646193
663728,OPS,25,0.7735265385867796
663728,OPS,26,0.7619399993833441
663728,OPS,27,0.7479993467254613
663728,OPS,28,0.9477914227235946
670042,OPS,28,0.8235294117647058
670042,OPS,29,0.7829595873494635
608070,OPS,21,0.6463868180984307
608070,OPS,22,0.6311111111111112
608070,OPS,23,0.8249939042756128
608070,OPS,24,0.9565493937586962
608070,OPS,25,0.9387225984275389
608070,OPS,26,0.8058213777158518
608070,OPS,27,0.9931327077266027
608070,OPS,28,0.893389390210555
608070,OPS,29,0.8688876203893754
608070,OPS,30,0.8306375399395074
608070,OPS,31,0.8718985363080858
608070,OPS,32,0.8626485585802617
671218,OPS,24,0.7918675066043488
671218,OPS,25,0.7280575539568346
592663,OPS,24,0.695595262425428
592663,OPS,25,0.7714100322632973
592663,OPS,26,0.7827340371654525
592663,OPS,27,0.8245413798433023
592663,OPS,28,0.8202677584647844
592663,OPS,30,0.7817199505500525
592663,OPS,31,0.8198116138507598
592663,OPS,32,0.762351662219384
592663,OPS,33,0.7509812667261373
592663,OPS,34,0.6995805484800325
650859,OPS,22,0.6851333125842929
650859,OPS,25,0.7235654998195598
650859,OPS,26,0.7834882792448525
650859,OPS,27,0.7634957842073959
650859,OPS,28,0.6223663783544022
668804,OPS,24,0.8803443671060779
668804,OPS,26,0.9124542388276278
668804,OPS,27,0.8065314855102949
668804,OPS,28,0.7896178135888502
668804,OPS,29,0.7908759734587291
668804,OPS,30,0.7200871064709897
700250,OPS,26,0.836050548309649
663586,OPS,22,0.7502641991693086
663586,OPS,24,0.897577960981105
663586,OPS,25,0.8776616337591947
663586,OPS,26,0.861177815894797
663586,OPS,27,0.7831380910573185
663586,OPS,28,0.7366094475993805
677587,OPS,23,0.6136541656776644
677587,OPS,24,0.6303537460882371
677594,OPS,21,0.8534491193737769
677594,OPS,22,0.8180428134556574
677594,OPS,23,0.7338040285294227
677594,OPS,24,0.7978700423399292
660688,OPS,23,0.6729060913705585
660688,OPS,24,0.7170070017623483
660688,OPS,25,0.6192709386159962
660688,OPS,26,0.5948006168759639
668939,OPS,24,0.8064257457500268
668939,OPS,25,0.8094643971125568
668939,OPS,26,0.7087247253622035
668939,OPS,27,0.6733089423976857
660821,OPS,23,0.8077118837425628
660821,OPS,24,0.6824392924673293
660821,OPS,25,0.7766832917705736
660821,OPS,26,0.730610749931325
660821,OPS,27,0.6985014298652223
691594,OPS,22,0.6831483827060136
694384,OPS,22,0.7055186495269319
694384,OPS,23,0.7422854387656702
669477,OPS,24,0.5795851244915035
669477,OPS,26,0.7061165299637921
682177,OPS,28,0.6362223378186125
656941,OPS,22,0.8423803208285967
656941,OPS,24,0.7816394593645779
656941,OPS,25,0.8228889337715513
656941,OPS,26,0.8705351885710744
656941,OPS,28,0.9275577478728669
656941,OPS,29,0.827202710789533
656941,OPS,30,0.816559829059829
656941,OPS,31,0.8507727304825026
656941,OPS,32,0.9275547912626687
608369,OPS,22,0.8773183454865827
608369,OPS,23,0.8538681081211961
608369,OPS,25,0.8171832061357254
608369,OPS,26,0.9426642810670136
608369,OPS,27,0.9148894907083538
608369,OPS,28,0.7720540544665135
608369,OPS,29,1.0125668825682905
608369,OPS,30,0.864299397649847
608369,OPS,31,0.8598758131283264
543760,OPS,23,0.6726896292113683
543760,OPS,24,0.7146762589928057
543760,OPS,25,0.7348591549295774
543760,OPS,26,0.7223361433887749
543760,OPS,27,0.7057752035970314
543760,OPS,28,0.8915479268672866
543760,OPS,29,0.6794923287011005
543760,OPS,30,0.8725977019286174
543760,OPS,31,0.7330911476071545
543760,OPS,32,0.8260161956176564
543760,OPS,33,0.6985686736661667
543760,OPS,34,0.6690732329269264
657757,OPS,26,0.7062625347738889
657757,OPS,27,0.5986315710760488
657757,OPS,28,0.6603776925085527
657757,OPS,29,0.7462929812784367
802415,OPS,24,0.671098701413819
701358,OPS,22,0.6706498691430596
642086,OPS,26,0.6674883344400077
642086,OPS,28,0.6921624754713072
642086,OPS,29,0.6908854012437073
642086,OPS,30,0.75
691016,OPS,23,0.8203071438365557
624585,OPS,23,0.7231645295677109
624585,OPS,24,0.7694566813509545
624585,OPS,26,0.8204533161173249
624585,OPS,27,0.9223109070634211
624585,OPS,29,0.7486688591339754
624585,OPS,30,0.6950819672131148
624585,OPS,31,0.8532840722495895
624585,OPS,32,0.780194171998167
624585,OPS,33,0.6800904047667968
665742,OPS,19,0.9225877257449706
665742,OPS,20,0.9485774599779382
665742,OPS,22,0.9986963461140148
665742,OPS,23,0.853496712836632
665742,OPS,24,0.9295500727135089
665742,OPS,25,0.9887992831541219
665742,OPS,26,0.920641904127603
543807,OPS,24,0.8040284942274625
543807,OPS,25,0.8262461828117467
543807,OPS,26,0.8153927068723703
543807,OPS,27,0.8887239665188186
543807,OPS,28,0.7796027501909855
543807,OPS,29,0.9739077214220273
543807,OPS,31,0.9070901048460656
543807,OPS,32,0.8137038047046228
543807,OPS,33,0.7320273180453847
543807,OPS,34,0.6740679767125133
543807,OPS,35,0.9592046944253698
668715,OPS,25,0.8203085032168049
668715,OPS,26,0.7210365853658537
668715,OPS,27,0.7227783494974065
663886,OPS,24,0.7971002132196162
663886,OPS,26,0.6957093238493375
663886,OPS,27,0.7820653905801873
663886,OPS,28,0.737194155958458
681082,OPS,24,0.6529374732441893
681082,OPS,25,0.747441916456001
681082,OPS,26,0.670967652616933
681082,OPS,27,0.7187385523735643
669065,OPS,27,0.9122807017543859
553993,OPS,22,0.6522420443587271
553993,OPS,23,0.760957371322526
553993,OPS,24,0.7280038390424977
553993,OPS,25,0.8277627648983075
553993,OPS,26,0.8919533319555865
553993,OPS,27,0.9301799553395509
553993,OPS,29,0.7134370579915135
553993,OPS,30,0.7908369858321109
553993,OPS,31,0.7140709184312743
553993,OPS,32,0.7881020140105078
553993,OPS,33,0.8238359270648898
673548,OPS,27,0.7695722402322351
673548,OPS,28,0.8422121933754101
673548,OPS,29,0.8482338408119658
673548,OPS,30,0.8037614232179511
621020,OPS,23,0.6359302014221535
621020,OPS,24,0.6990028026327281
621020,OPS,25,0.7477278955060285
621020,OPS,26,0.8088319907940161
621020,OPS,27,0.7603292850882684
621020,OPS,28,0.7758979885057471
621020,OPS,29,0.7435154104363747
621020,OPS,30,0.7014861271639793
621020,OPS,31,0.7166385935361617
665487,OPS,20,0.9688526173459533
665487,OPS,21,0.9371873262923847
665487,OPS,22,0.9753475255567305
665487,OPS,24,0.7704622136881086
665487,OPS,25,0.8326449599596155
665487,OPS,26,0.8137111588631125
665750,OPS,23,0.6750655676283253
665750,OPS,24,0.7329033495405969
665750,OPS,25,0.6410567173637516
657041,OPS,25,0.752413515687852
657041,OPS,26,0.7047093483422742
657041,OPS,27,0.7834021331042083
657041,OPS,28,0.7091358500256806
679529,OPS,22,0.6040979097909791
679529,OPS,23,0.7584100515314689
679529,OPS,24,0.6690058479532164
679529,OPS,25,0.7893028487603555
650402,OPS,21,0.8198229357313389
650402,OPS,22,0.8714486177172744
650402,OPS,24,0.6967523715063197
650402,OPS,25,0.7605528290704721
650402,OPS,26,0.7997463247043783
650402,OPS,27,0.7085109499179045
650402,OPS,28,0.7454982998898521
678662,OPS,21,0.6950299449955497
678662,OPS,22,0.7633321884798192
678662,OPS,23,0.6942708333333334
669707,OPS,26,0.6106849377432793
669707,OPS,27,0.6674874253825032
545361,OPS,20,0.9625672940445296
545361,OPS,21,0.9884403069305991
545361,OPS,22,0.9387667585589407
545361,OPS,23,0.9913247481830931
545361,OPS,24,0.9906197090424721
545361,OPS,25,1.0711678294915952
545361,OPS,26,1.0880876679363547
545361,OPS,27,1.0830141843971632
545361,OPS,30,0.9988744612512697
545361,OPS,31,0.8576630551768674
545361,OPS,33,0.7971550497866287
663656,OPS,23,0.8365231259968102
663656,OPS,24,0.916604288362657
663656,OPS,25,0.8079741797709183
663656,OPS,26,0.8862371949913544
663656,OPS,27,0.992575640364449
663656,OPS,28,0.8411043771043771
668930,OPS,23,0.5848982089220158
668930,OPS,24,0.6647981213544428
668930,OPS,25,0.7941400304414004
607208,OPS,23,0.9371456146700446
607208,OPS,24,0.7892639169435938
607208,OPS,24,0.759836092336827
607208,OPS,25,0.8503722394071156
607208,OPS,27,0.9818052264404196
607208,OPS,28,0.9107474568774878
607208,OPS,28,0.809033872677662
607208,OPS,29,0.7783552901263506
607208,OPS,31,0.8069692683554069
607208,OPS,32,0.8119488483437884
545121,OPS,27,0.7115135224352173
545121,OPS,30,0.6909870315443071
545121,OPS,31,0.6664823456423812
545121,OPS,32,0.6114784840110541
678246,OPS,23,0.671823261589404
678246,OPS,24,0.5062267010773831
678246,OPS,25,0.7171381147655314
662139,OPS,24,0.755091055889477
662139,OPS,25,0.7447683360031206
662139,OPS,26,0.6739684006646283
662139,OPS,27,0.7003761574074074
662139,OPS,28,0.8325199381026067
668901,OPS,23,0.6201913611843919
668901,OPS,24,0.8373244018730468
668901,OPS,25,0.7021526957088715
663837,OPS,25,0.6476879982762336
663837,OPS,26,0.7172314723095927
663837,OPS,27,0.7349492349492349
572233,OPS,28,0.8246292168646372
572233,OPS,29,0.7920489296636086
572233,OPS,30,0.6961528762363753
572233,OPS,31,0.8036804925153204
572233,OPS,32,0.8298969072164948
572233,OPS,33,0.8027858461166076
572233,OPS,34,0.7173878205128206
691023,OPS,21,0.7871735791090629
691023,OPS,23,0.5835629017447199
670764,OPS,25,0.5528308595263239
670764,OPS,26,0.6379310344827587
670764,OPS,27,0.5294524537643803
670764,OPS,28,0.5994037132402765
621493,OPS,27,0.7694148936170213
621493,OPS,28,0.832656350741457
621493,OPS,29,0.7563116397901156
621493,OPS,30,0.7484162895927602
621493,OPS,31,0.791698903555045
669224,OPS,24,0.7175141242937852
669224,OPS,25,0.711576762791009
810938,OPS,24,0.6039846724411971
805779,OPS,23,0.7995308168052889
691026,OPS,22,0.7295530393005121
691026,OPS,23,0.6728058320802481
677951,OPS,22,0.7223917839319755
677951,OPS,23,0.8134431004945826
677951,OPS,24,0.9773309914752819
677951,OPS,25,0.8516031504599288
695578,OPS,21,0.7812853107344633
695578,OPS,22,0.8246986811383858
573262,OPS,28,0.8516665570968378
573262,OPS,30,0.7679994205417935
573262,OPS,31,0.6969590405152788
573262,OPS,32,0.7752698488846246
573262,OPS,33,0.7392414692458161
573262,OPS,34,0.7352495362200806
592885,OPS,21,0.7657967032967032
592885,OPS,22,0.7643145192926297
592885,OPS,23,0.7816806722689076
592885,OPS,24,0.8590267312852125
592885,OPS,25,0.8074142866717091
592885,OPS,26,1.0000187329062231
592885,OPS,27,1.100066991044355
592885,OPS,28,0.7862753036437247
592885,OPS,29,0.7355388471177945
592885,OPS,30,0.7378325762491889
592885,OPS,31,0.8175258918296893
592885,OPS,32,0.9094545024257483
592885,OPS,33,0.7951746826661463
807799,OPS,29,0.782996211391511
807799,OPS,30,0.7645125614246755
702284,OPS,21,0.6068935197397345
696285,OPS,24,0.6476028311965811
696285,OPS,25,0.582811684924361
671096,K9,24,9.878048780487806
671096,K9,25,7.434782608695652
671096,K9,26,8.062124248496994
645261,K9,23,6.886824324324324
645261,K9,25,8.79578606158833
645261,K9,26,8.147230320699709
645261,K9,27,7.359205776173286
645261,K9,29,7.316793893129772
